isbn;user_id;rating
0971880107;10590;0
0971880107;10649;0
0971880107;10730;0
0971880107;11120;0
0971880107;11245;0
0971880107;11554;1
0971880107;11676;6
0971880107;11724;0
0971880107;11768;8
0971880107;11808;0
0971880107;11832;0
0971880107;11944;0
0971880107;11993;2
0971880107;12189;0
0971880107;12264;7
0971880107;12272;10
0971880107;12512;0
0971880107;12835;0
0971880107;13057;0
0971880107;13088;6
0971880107;13479;4
0971880107;13600;0
0971880107;13664;0
0971880107;13891;0
0971880107;14049;1
0971880107;14079;0
0971880107;14203;0
0971880107;14288;0
0971880107;14336;0
0971880107;14387;0
0971880107;14461;8
0971880107;15049;0
0971880107;15053;0
0971880107;15418;0
0971880107;15439;0
0971880107;15459;8
0971880107;15957;0
0971880107;15982;0
0971880107;16086;0
0971880107;16151;0
0971880107;16155;0
0971880107;16263;5
0971880107;16319;0
0971880107;16634;0
0971880107;16783;0
0971880107;16795;0
0971880107;16943;0
0971880107;17282;0
0971880107;17507;0
0971880107;17842;0
0971880107;17890;0
0971880107;17950;0
0971880107;18039;0
0971880107;18097;0
0971880107;18199;0
0971880107;18323;0
0971880107;19085;0
0971880107;19117;0
0971880107;19164;0
0971880107;19817;0
0971880107;19974;0
0971880107;20060;0
0971880107;20147;2
0971880107;20201;0
0971880107;20401;6
0971880107;20858;0
0971880107;20983;0
0971880107;21252;0
0971880107;21364;0
0971880107;21404;3
0971880107;21484;0
0971880107;21518;0
0971880107;21576;0
0971880107;21659;0
0971880107;21660;0
0971880107;21860;0
0971880107;22012;3
0971880107;22082;0
0971880107;22121;0
0971880107;22343;0
0971880107;22362;0
0971880107;22648;0
0971880107;22710;0
0971880107;22981;0
0971880107;23021;10
0971880107;23296;6
0971880107;23366;0
0971880107;23571;0
0971880107;23680;0
0971880107;23768;0
0971880107;24188;1
0971880107;24194;0
0971880107;24261;6
0971880107;24307;0
0971880107;24539;0
0971880107;24664;8
0971880107;25335;0
0971880107;25419;0
0971880107;25583;2
0971880107;25636;0
0971880107;25768;0
0971880107;25890;0
0971880107;25895;0
0971880107;26354;0
0971880107;26371;5
0971880107;26509;0
0971880107;26525;0
0971880107;26583;0
0971880107;26706;3
0971880107;26806;9
0971880107;26813;0
0971880107;26979;2
0971880107;27115;0
0971880107;27462;0
0971880107;27568;0
0971880107;27650;0
0971880107;27740;0
0971880107;27795;0
0971880107;27812;0
0971880107;27813;0
0971880107;28091;2
0971880107;28262;8
0971880107;28360;0
0971880107;28492;0
0971880107;28589;0
0971880107;28591;6
0971880107;28648;0
0971880107;28663;0
0971880107;28735;6
0971880107;28804;6
0971880107;28938;6
0971880107;29259;0
0971880107;29446;0
0971880107;29573;0
0971880107;29694;2
0971880107;29702;5
0971880107;29855;0
0971880107;30144;0
0971880107;30261;0
0971880107;30273;0
0971880107;30341;0
0971880107;30445;0
0971880107;30509;0
0971880107;30527;0
0971880107;30533;0
0971880107;30712;0
0971880107;30806;0
0971880107;30898;0
0971880107;30972;1
0971880107;31255;0
0971880107;31315;0
0971880107;31466;0
0971880107;31608;0
0971880107;31619;0
0971880107;31652;0
0971880107;31771;0
0971880107;31826;1
0971880107;32329;6
0971880107;32467;0
0971880107;32483;0
0971880107;32627;0
0971880107;32721;0
0971880107;32817;0
0971880107;32963;9
0971880107;33336;0
0971880107;33487;0
0971880107;33535;3
0971880107;33816;0
0971880107;33875;10
0971880107;33888;7
0971880107;33890;0
0971880107;33943;0
0971880107;34215;0
0971880107;34244;7
0971880107;34300;0
0971880107;34823;0
0971880107;34864;0
0971880107;35321;0
0971880107;35513;8
0971880107;35823;0
0971880107;35859;0
0971880107;35910;0
0971880107;35980;0
0971880107;36003;0
0971880107;36041;3
0971880107;36400;0
0971880107;36417;3
0971880107;36606;0
0971880107;36656;8
0971880107;36701;0
0971880107;36811;7
0971880107;36836;0
0971880107;36871;0
0971880107;36907;0
0971880107;37024;0
0971880107;37074;8
0971880107;37078;0
0971880107;37293;3
0971880107;37310;4
0971880107;37538;7
0971880107;37550;3
0971880107;37567;0
0971880107;37615;1
0971880107;37691;0
0971880107;37950;3
0971880107;37974;0
0971880107;37989;0
0971880107;38219;0
0971880107;38464;0
0971880107;38556;0
0971880107;38762;0
0971880107;38802;0
0971880107;38850;0
0971880107;39281;0
0971880107;39292;0
0971880107;39345;0
0971880107;39602;0
0971880107;39646;0
0971880107;39658;0
0971880107;40012;0
0971880107;40077;0
0971880107;40110;0
0971880107;40299;4
0971880107;40559;0
0971880107;40754;0
0971880107;40841;2
0971880107;40919;5
0971880107;40943;0
0971880107;40958;0
0971880107;41057;0
0971880107;41135;6
0971880107;41183;0
0971880107;41278;5
0971880107;41281;0
0971880107;41586;0
0971880107;41596;2
0971880107;41667;1
0971880107;41701;0
0971880107;41757;5
0971880107;41771;0
0971880107;42032;2
0971880107;42123;0
0971880107;42128;2
0971880107;42419;0
0971880107;42434;0
0971880107;42651;7
0971880107;42724;0
0971880107;42745;0
0971880107;42914;0
0971880107;43138;0
0971880107;43418;0
0971880107;43806;0
0971880107;43842;0
0971880107;43962;0
0971880107;44287;0
0971880107;44296;0
0971880107;44297;3
0971880107;44395;0
0971880107;44634;2
0971880107;44728;0
0971880107;44768;7
0971880107;44925;0
0971880107;45031;0
0971880107;45307;0
0971880107;45666;5
0971880107;46006;0
0971880107;46050;0
0971880107;46184;6
0971880107;46269;0
0971880107;47037;5
0971880107;47089;0
0971880107;47128;0
0971880107;47448;0
0971880107;47613;0
0971880107;47635;0
0971880107;47853;0
0971880107;48025;0
0971880107;48046;0
0971880107;48445;0
0971880107;48494;0
0971880107;48595;0
0971880107;48630;1
0971880107;48911;0
0971880107;49109;0
0971880107;49204;0
0971880107;49460;0
0971880107;49582;0
0971880107;49634;4
0971880107;49661;0
0971880107;50092;0
0971880107;50165;7
0971880107;50201;3
0971880107;50325;0
0971880107;50491;0
0971880107;50521;0
0971880107;50605;0
0971880107;50628;0
0971880107;50858;0
0971880107;50861;0
0971880107;51375;3
0971880107;51459;0
0971880107;51714;0
0971880107;51944;0
0971880107;52002;0
0971880107;52060;0
0971880107;52092;0
0971880107;52531;5
0971880107;52635;5
0971880107;52807;0
0971880107;52847;8
0971880107;53042;1
0971880107;53140;0
0971880107;53174;0
0971880107;53189;0
0971880107;53281;0
0971880107;53418;0
0971880107;53472;0
0971880107;53614;0
0971880107;53628;0
0971880107;53688;0
0971880107;53722;0
0971880107;54118;7
0971880107;54148;2
0971880107;54154;0
0971880107;54206;0
0971880107;54261;0
0971880107;54395;0
0971880107;54453;1
0971880107;54648;3
0971880107;54693;0
0971880107;54850;0
0971880107;54911;0
0971880107;55178;0
0971880107;55187;6
0971880107;55217;0
0971880107;55492;0
0971880107;55892;0
0971880107;55894;1
0971880107;55927;0
0971880107;56003;0
0971880107;56103;0
0971880107;56271;0
0971880107;56272;0
0971880107;56276;0
0971880107;56360;0
0971880107;56399;5
0971880107;56856;0
0971880107;56959;0
0971880107;57006;0
0971880107;57039;5
0971880107;57148;1
0971880107;57253;0
0971880107;57367;0
0971880107;57449;0
0971880107;57515;0
0971880107;57706;0
0971880107;57868;2
0971880107;57954;0
0971880107;58077;9
0971880107;58162;0
0971880107;58297;6
0971880107;58456;0
0971880107;58710;0
0971880107;58736;0
0971880107;58756;0
0971880107;58855;0
0971880107;59150;0
0971880107;59246;0
0971880107;59269;0
0971880107;59559;3
0971880107;59616;0
0971880107;59756;0
0971880107;59792;0
0971880107;59912;0
0971880107;60050;2
0971880107;60067;6
0971880107;60244;0
0971880107;60277;0
0971880107;60319;0
0971880107;60391;0
0971880107;60535;0
0971880107;60548;0
0971880107;60809;0
0971880107;61028;7
0971880107;61361;0
0971880107;61602;0
0971880107;61668;0
0971880107;61798;0
0971880107;61982;6
0971880107;62464;0
0971880107;62513;0
0971880107;62670;0
0971880107;62862;0
0971880107;62891;0
0971880107;62954;0
0971880107;63074;2
0971880107;63232;0
0971880107;63665;0
0971880107;63669;0
0971880107;63714;0
0971880107;63765;9
0971880107;64373;0
0971880107;64436;0
0971880107;64448;0
0971880107;64629;0
0971880107;64775;0
0971880107;65145;5
0971880107;65258;6
0971880107;65323;0
0971880107;65365;0
0971880107;65370;6
0971880107;65467;5
0971880107;65510;0
0971880107;65996;0
0971880107;66365;0
0971880107;66443;0
0971880107;66485;0
0971880107;66746;0
0971880107;67193;0
0971880107;67244;0
0971880107;67371;7
0971880107;67415;3
0971880107;67445;0
0971880107;67515;3
0971880107;67598;0
0971880107;67628;0
0971880107;67636;7
0971880107;67669;0
0971880107;67704;5
0971880107;67804;0
0971880107;67994;2
0971880107;68014;0
0971880107;68081;8
0971880107;68426;0
0971880107;68555;0
0971880107;69042;0
0971880107;69089;0
0971880107;69102;1
0971880107;69405;0
0971880107;69493;0
0971880107;69499;5
0971880107;69721;0
0971880107;69971;0
0971880107;70052;0
0971880107;70153;7
0971880107;70238;0
0971880107;70314;0
0971880107;70415;0
0971880107;70450;0
0971880107;70474;0
0971880107;70550;0
0971880107;70571;0
0971880107;70649;8
0971880107;70731;0
0971880107;71162;5
0971880107;71449;0
0971880107;71464;1
0971880107;71470;0
0971880107;71662;0
0971880107;71806;0
0971880107;71853;0
0971880107;72030;8
0971880107;72112;0
0971880107;72124;0
0971880107;72214;0
0971880107;72347;1
0971880107;72424;1
0971880107;72687;5
0971880107;72992;0
0971880107;73224;0
0971880107;73260;6
0971880107;73394;0
0971880107;73445;0
0971880107;73490;0
0971880107;73515;0
0971880107;73681;0
0971880107;73691;0
0971880107;73782;8
0971880107;73911;0
0971880107;73923;0
0971880107;73940;8
0971880107;74121;0
0971880107;74189;0
0971880107;74640;0
0971880107;74903;5
0971880107;74910;6
0971880107;75286;0
0971880107;75339;0
0971880107;75405;0
0971880107;75436;0
0971880107;75491;0
0971880107;75599;0
0971880107;76024;0
0971880107;76168;0
0971880107;76223;0
0971880107;76301;0
0971880107;76352;0
0971880107;76413;7
0971880107;76436;0
0971880107;76901;7
0971880107;76942;0
0971880107;76968;0
0971880107;77181;0
0971880107;77332;0
0971880107;77809;0
0971880107;78553;0
0971880107;78637;8
0971880107;78755;0
0971880107;78777;0
0971880107;78797;0
0971880107;78834;0
0971880107;78844;0
0971880107;78973;0
0971880107;78991;0
0971880107;79186;0
0971880107;79366;0
0971880107;79738;3
0971880107;79821;1
0971880107;79942;0
0971880107;80075;0
0971880107;80266;0
0971880107;80555;6
0971880107;80820;0
0971880107;80908;0
0971880107;80945;0
0971880107;81045;0
0971880107;81064;2
0971880107;81088;0
0971880107;81153;2
0971880107;81227;0
0971880107;81323;0
0971880107;81368;0
0971880107;81399;0
0971880107;81492;0
0971880107;81609;0
0971880107;81639;8
0971880107;81759;0
0971880107;81771;0
0971880107;81848;0
0971880107;81855;3
0971880107;81862;0
0971880107;82317;0
0971880107;82398;0
0971880107;82426;0
0971880107;82511;0
0971880107;82831;7
0971880107;82877;0
0971880107;82893;0
0971880107;83156;0
0971880107;83407;0
0971880107;83469;5
0971880107;83490;0
0971880107;83561;0
0971880107;83579;8
0971880107;83749;0
0971880107;83880;0
0971880107;84682;6
0971880107;85043;0
0971880107;85419;0
0971880107;85652;0
0971880107;85667;7
0971880107;85701;0
0971880107;85769;0
0971880107;85944;0
0971880107;85993;0
0971880107;86033;0
0971880107;86123;4
0971880107;86147;0
0971880107;86243;6
0971880107;86462;0
0971880107;87002;0
0971880107;87051;0
0971880107;87555;0
0971880107;87595;0
0971880107;87649;2
0971880107;87707;0
0971880107;87712;0
0971880107;87746;0
0971880107;87794;0
0971880107;88074;0
0971880107;88229;0
0971880107;88283;0
0971880107;88412;0
0971880107;88693;4
0971880107;88729;0
0971880107;88733;0
0971880107;88998;0
0971880107;89207;0
0971880107;89361;0
0971880107;89558;0
0971880107;89867;3
0971880107;90137;0
0971880107;90235;0
0971880107;90286;0
0971880107;90361;0
0971880107;90609;4
0971880107;90694;0
0971880107;91026;0
0971880107;91049;1
0971880107;91074;3
0971880107;91254;5
0971880107;91342;0
0971880107;91424;7
0971880107;91449;0
0971880107;91553;2
0971880107;91634;10
0971880107;91692;0
0971880107;92405;6
0971880107;92652;0
0971880107;92722;1
0971880107;92727;2
0971880107;92853;0
0971880107;92861;0
0971880107;93047;6
0971880107;93085;0
0971880107;93257;3
0971880107;93274;3
0971880107;93502;0
0971880107;93562;0
0971880107;93717;0
0971880107;93732;0
0971880107;93795;0
0971880107;94023;0
0971880107;94099;0
0971880107;94101;0
0971880107;94128;0
0971880107;94129;0
0971880107;94209;0
0971880107;94494;0
0971880107;94782;0
0971880107;94853;6
0971880107;95025;8
0971880107;95250;0
0971880107;95261;0
0971880107;95264;0
0971880107;95301;0
0971880107;95443;0
0971880107;95786;0
0971880107;95923;0
0971880107;96440;0
0971880107;96493;0
0971880107;96521;0
0971880107;96659;0
0971880107;96679;0
0971880107;96797;0
0971880107;96941;0
0971880107;97945;0
0971880107;98026;0
0971880107;98210;0
0971880107;98297;0
0971880107;98458;0
0971880107;98544;0
0971880107;98628;1
0971880107;98655;2
0971880107;98893;0
0971880107;98975;0
0971880107;99032;0
0971880107;99281;0
0971880107;99400;0
0971880107;99623;0
0971880107;99805;0
0971880107;99946;3
0971880107;100108;0
0971880107;100217;0
0971880107;100264;0
0971880107;100434;0
0971880107;100452;1
0971880107;100682;8
0971880107;100881;0
0971880107;100995;2
0971880107;101171;0
0971880107;101172;0
0971880107;101315;0
0971880107;101538;7
0971880107;101666;0
0971880107;101851;0
0971880107;101861;5
0971880107;102019;3
0971880107;102032;0
0971880107;102164;0
0971880107;102238;0
0971880107;102275;4
0971880107;102321;0
0971880107;102322;0
0971880107;102344;0
0971880107;103343;0
0971880107;103394;0
0971880107;103554;0
0971880107;103666;0
0971880107;103740;0
0971880107;103811;0
0971880107;103871;0
0971880107;104058;0
0971880107;104211;0
0971880107;104243;6
0971880107;104268;6
0971880107;104466;0
0971880107;105476;0
0971880107;105517;0
0971880107;105695;0
0971880107;105745;0
0971880107;105795;0
0971880107;105968;3
0971880107;105979;0
0971880107;106082;0
0971880107;106266;0
0971880107;106656;5
0971880107;106742;0
0971880107;106764;0
0971880107;106943;0
0971880107;107042;0
0971880107;107100;0
0971880107;107258;4
0971880107;107301;0
0971880107;107376;0
0971880107;107384;0
0971880107;107718;4
0971880107;107923;0
0971880107;108005;0
0971880107;108386;0
0971880107;108687;0
0971880107;108700;0
0971880107;109049;0
0971880107;109103;0
0971880107;109107;8
0971880107;109344;4
0971880107;109427;0
0971880107;109451;0
0971880107;109461;0
0971880107;109591;7
0971880107;109823;0
0971880107;109864;0
0971880107;109893;0
0971880107;109901;0
0971880107;110029;0
0971880107;110076;0
0971880107;110579;0
0971880107;110853;0
0971880107;110886;0
0971880107;110935;0
0971880107;111162;9
0971880107;111232;0
0971880107;111269;4
0971880107;111433;6
0971880107;111578;0
0971880107;111747;0
0971880107;112060;0
0971880107;112083;0
0971880107;112432;0
0971880107;113030;0
0971880107;113121;0
0971880107;113270;0
0971880107;113292;0
0971880107;113345;0
0971880107;113817;0
0971880107;114143;0
0971880107;114178;0
0971880107;114216;0
0971880107;114414;0
0971880107;114434;9
0971880107;114444;0
0971880107;114446;0
0971880107;114893;0
0971880107;114983;2
0971880107;114988;1
0971880107;115003;0
0971880107;115148;0
0971880107;115571;0
0971880107;115679;0
0971880107;115692;0
0971880107;115714;1
0971880107;115904;0
0971880107;115995;2
0971880107;116210;0
0971880107;116341;0
0971880107;116993;0
0971880107;117030;0
0971880107;117091;0
0971880107;117111;0
0971880107;117581;5
0971880107;117594;0
0971880107;117683;0
0971880107;118024;0
0971880107;118141;0
0971880107;118235;0
0971880107;118275;0
0971880107;118289;0
0971880107;118372;7
0971880107;118434;0
0971880107;118533;0
0971880107;118683;0
0971880107;118817;0
0971880107;119299;0
0971880107;119556;0
0971880107;119952;0
0971880107;120081;4
0971880107;120485;0
0971880107;120515;0
0971880107;120543;0
0971880107;120563;1
0971880107;120579;0
0971880107;121010;0
0971880107;121070;2
0971880107;121263;0
0971880107;121321;0
0971880107;121323;0
0971880107;121606;0
0971880107;121845;7
0971880107;121941;0
0971880107;122037;0
0971880107;122086;3
0971880107;122321;2
0971880107;122440;0
0971880107;122506;0
0971880107;122658;0
0971880107;122660;0
0971880107;122716;0
0971880107;122793;0
0971880107;122881;0
0971880107;123114;0
0971880107;123168;0
0971880107;123182;0
0971880107;123501;0
0971880107;123549;0
0971880107;123724;6
0971880107;123751;0
0971880107;123790;0
0971880107;123791;5
0971880107;123822;5
0971880107;124010;0
0971880107;124079;6
0971880107;124310;0
0971880107;124322;0
0971880107;124546;0
0971880107;124597;0
0971880107;124717;0
0971880107;124827;6
0971880107;125053;3
0971880107;125153;0
0971880107;125203;0
0971880107;125808;0
0971880107;125889;4
0971880107;126053;0
0971880107;126236;0
0971880107;126296;0
0971880107;126388;0
0971880107;126693;1
0971880107;126726;0
