year_of_publication,book_title_encoded,book_author_encoded,publisher_encoded,category_encoded,rating
0.998003992015968,0.2534992223950233,0.817629179331307,0.888,0.5319148936170213,6
0.9985029940119761,0.25505443234836706,0.8905775075987842,0.792,0.5319148936170213,0
0.9995009980039921,0.8040435458786936,0.2735562310030395,0.824,0.5319148936170213,0
1.0,0.19751166407465007,0.15501519756838905,0.432,0.5319148936170213,0
0.9920159680638723,0.911353032659409,0.331306990881459,0.464,0.5319148936170213,0
0.9940119760479041,0.5287713841368584,0.6139817629179332,0.08,0.5319148936170213,7
0.999001996007984,0.33748055987558323,0.7416413373860182,0.112,0.5319148936170213,6
0.9950099800399201,0.16640746500777606,0.7446808510638298,0.056,0.5319148936170213,0
0.9940119760479041,0.03732503888024884,0.3799392097264438,0.176,0.5319148936170213,0
0.9975049900199601,0.8693623639191291,0.3768996960486322,0.864,0.48936170212765956,0
0.9940119760479041,0.6111975116640747,0.9209726443768997,0.088,0.5319148936170213,0
0.9950099800399201,0.09953343701399689,0.9604863221884499,0.624,0.5319148936170213,0
0.9910179640718563,0.15241057542768274,0.7203647416413373,0.192,0.5319148936170213,0
0.999001996007984,0.10730948678071539,0.8905775075987842,0.08,0.5319148936170213,0
0.9995009980039921,0.19129082426127528,0.6717325227963525,0.944,0.6382978723404256,0
0.9935129740518962,0.6625194401244168,0.8632218844984803,0.944,0.5319148936170213,0
0.999001996007984,0.223950233281493,0.5258358662613982,0.64,0.5319148936170213,0
1.0,0.9860031104199067,0.7811550151975684,0.872,0.5319148936170213,0
0.9950099800399201,0.2581648522550544,0.8449848024316109,0.928,0.2127659574468085,9
0.9955089820359282,0.6329704510108864,0.7537993920972644,0.328,0.5319148936170213,8
0.9940119760479041,0.38880248833592534,0.6413373860182371,0.64,0.5319148936170213,7
0.9950099800399201,0.2581648522550544,0.8449848024316109,0.928,0.2127659574468085,8
0.998003992015968,0.6267496111975117,0.6200607902735562,0.184,0.5319148936170213,0
0.9910179640718563,0.5645412130637636,0.3677811550151976,0.176,0.5319148936170213,0
1.0,0.9860031104199067,0.7811550151975684,0.872,0.5319148936170213,0
1.0,0.9860031104199067,0.7811550151975684,0.872,0.5319148936170213,6
0.9995009980039921,0.6220839813374806,0.4133738601823708,0.944,0.5319148936170213,0
1.0,0.9906687402799378,0.9544072948328267,0.112,0.5319148936170213,0
0.9975049900199601,0.7542768273716952,0.10638297872340426,0.944,0.5319148936170213,0
0.9945109780439122,0.05598755832037325,0.6413373860182371,0.656,0.5319148936170213,0
0.999001996007984,0.08864696734059098,0.17325227963525835,0.032,0.5319148936170213,0
0.9985029940119761,0.15552099533437014,0.8358662613981763,0.192,0.5319148936170213,0
0.9940119760479041,0.463452566096423,0.182370820668693,0.176,0.5319148936170213,0
0.9995009980039921,0.27838258164852253,0.3556231003039514,0.752,0.5319148936170213,8
0.9995009980039921,0.3608087091757387,0.7142857142857143,0.44,0.5319148936170213,0
0.9975049900199601,0.9253499222395023,0.8206686930091185,0.112,0.5319148936170213,10
0.9970059880239521,0.937791601866252,0.060790273556231005,0.344,0.5319148936170213,0
0.999001996007984,0.5505443234836703,0.541033434650456,0.08,0.5957446808510638,5
0.9985029940119761,0.08553654743390357,0.9270516717325228,0.792,0.5319148936170213,9
0.9985029940119761,0.645412130637636,0.9544072948328267,0.112,0.5319148936170213,7
0.9960079840319361,0.24261275272161742,0.7477203647416414,0.112,0.5319148936170213,0
0.999001996007984,0.27682737169517885,0.3556231003039514,0.76,0.5319148936170213,0
0.9960079840319361,0.37169517884914466,0.9483282674772037,0.904,0.8936170212765957,8
0.9985029940119761,0.01866251944012442,0.20972644376899696,0.936,0.2127659574468085,9
0.998003992015968,0.6298600311041991,0.7142857142857143,0.432,0.5319148936170213,6
0.9955089820359282,0.671850699844479,0.47720364741641336,0.184,0.5319148936170213,0
0.998003992015968,0.6267496111975117,0.6200607902735562,0.184,0.5319148936170213,0
0.9970059880239521,0.3141524105754277,0.9817629179331308,0.736,0.5319148936170213,0
0.9970059880239521,0.15085536547433903,0.1276595744680851,0.928,0.5319148936170213,10
0.9955089820359282,0.7947122861586314,0.6413373860182371,0.64,0.5319148936170213,0
0.999001996007984,0.223950233281493,0.5258358662613982,0.64,0.5319148936170213,8
0.999001996007984,0.8040435458786936,0.2735562310030395,0.84,0.5319148936170213,8
0.999001996007984,0.0015552099533437014,0.4133738601823708,0.96,0.5319148936170213,9
0.9985029940119761,0.25660964230171074,0.9665653495440729,0.632,0.5319148936170213,9
0.998003992015968,0.8398133748055988,0.7082066869300911,0.944,0.5319148936170213,0
0.9850299401197605,0.13374805598755832,0.25227963525835867,0.352,0.5319148936170213,10
0.9985029940119761,0.12441679626749612,0.3343465045592705,0.6,0.5319148936170213,0
0.9985029940119761,0.9066874027993779,0.7142857142857143,0.8,0.5319148936170213,0
0.998003992015968,0.6298600311041991,0.7142857142857143,0.432,0.5319148936170213,10
0.999001996007984,0.7247278382581649,0.4376899696048632,0.912,0.5319148936170213,0
0.9945109780439122,0.19284603421461896,0.18541033434650456,0.088,0.5319148936170213,0
0.998003992015968,0.28615863141524106,0.8905775075987842,0.64,0.5319148936170213,8
0.9975049900199601,0.7900466562986003,0.7051671732522796,0.184,0.5319148936170213,0
0.9955089820359282,0.671850699844479,0.47720364741641336,0.184,0.5319148936170213,7
0.9995009980039921,0.6998444790046656,0.547112462006079,0.2,0.5319148936170213,0
0.9970059880239521,0.3141524105754277,0.9817629179331308,0.736,0.5319148936170213,0
1.0,0.9860031104199067,0.7811550151975684,0.872,0.5319148936170213,3
0.9925149700598802,0.2410575427682737,0.2857142857142857,0.488,0.5319148936170213,0
0.9995009980039921,0.6998444790046656,0.547112462006079,0.2,0.5319148936170213,10
0.9940119760479041,0.03732503888024884,0.3799392097264438,0.176,0.5319148936170213,0
0.9975049900199601,0.4059097978227061,0.47112462006079026,0.936,0.5957446808510638,0
0.9965069860279441,0.12441679626749612,0.3343465045592705,0.608,0.5319148936170213,8
0.9960079840319361,0.37169517884914466,0.9483282674772037,0.904,0.8936170212765957,10
0.999001996007984,0.13996889580093314,0.13069908814589665,0.032,0.5319148936170213,0
0.9945109780439122,0.16796267496111975,0.9209726443768997,0.088,0.5319148936170213,8
0.9965069860279441,0.9191290824261276,0.21580547112462006,0.944,0.5319148936170213,0
0.9995009980039921,0.6936236391912908,0.19148936170212766,0.2,0.5319148936170213,0
0.9970059880239521,0.13530326594090203,0.3981762917933131,0.368,0.851063829787234,7
0.9930139720558883,0.6531881804043546,0.425531914893617,0.032,0.8085106382978723,9
0.999001996007984,0.76049766718507,0.6656534954407295,0.6,0.5319148936170213,0
0.999001996007984,0.19906687402799378,0.8024316109422492,0.936,0.5319148936170213,9
0.9995009980039921,0.8040435458786936,0.2735562310030395,0.824,0.5319148936170213,0
0.999001996007984,0.08864696734059098,0.17325227963525835,0.032,0.5319148936170213,7
0.9960079840319361,0.9611197511664075,0.06990881458966565,0.976,0.574468085106383,0
0.9775449101796407,0.3856920684292379,0.9878419452887538,0.592,0.5319148936170213,5
0.9945109780439122,0.26594090202177295,0.6352583586626139,0.08,0.5319148936170213,0
0.9995009980039921,0.7776049766718507,0.47720364741641336,0.208,0.5319148936170213,0
0.9965069860279441,0.18818040435458788,0.790273556231003,0.392,0.9361702127659575,0
0.9970059880239521,0.9595645412130638,0.756838905775076,0.584,0.5319148936170213,0
0.9965069860279441,0.9284603421461898,0.6170212765957447,0.2,0.2127659574468085,0
0.998003992015968,0.9082426127527217,0.6139817629179332,0.08,0.5319148936170213,0
0.9960079840319361,0.9486780715396579,0.22796352583586627,0.112,0.19148936170212766,0
0.9950099800399201,0.36236391912908245,0.0851063829787234,0.968,0.5319148936170213,10
0.998003992015968,0.47433903576982894,0.8632218844984803,0.96,0.5319148936170213,0
0.9995009980039921,0.15396578538102643,0.8358662613981763,0.176,0.5319148936170213,8
0.9910179640718563,0.8880248833592534,0.015197568389057751,0.08,0.6170212765957447,6
0.999001996007984,0.6283048211508554,0.02735562310030395,0.032,0.5319148936170213,7
0.999001996007984,0.7107309486780715,0.7781155015197568,0.344,0.5319148936170213,0
0.999001996007984,0.02177293934681182,0.5440729483282675,0.08,0.5319148936170213,0
0.999001996007984,0.8040435458786936,0.2735562310030395,0.84,0.5319148936170213,9
0.9955089820359282,0.15863141524105753,0.662613981762918,0.08,0.5319148936170213,0
0.9920159680638723,0.49300155520995337,0.8632218844984803,0.944,0.5319148936170213,0
0.9930139720558883,0.5614307931570762,0.8966565349544073,0.264,0.3191489361702128,4
0.9915169660678643,0.01088646967340591,0.48328267477203646,0.272,0.5319148936170213,0
0.9960079840319361,0.9517884914463453,0.5075987841945289,0.624,0.5319148936170213,10
0.9965069860279441,0.18662519440124417,0.7781155015197568,0.584,0.5319148936170213,6
0.998003992015968,0.5412130637636081,0.21580547112462006,0.96,0.5319148936170213,0
0.999001996007984,0.5505443234836703,0.541033434650456,0.08,0.5957446808510638,0
0.9965069860279441,0.7838258164852255,0.8632218844984803,0.944,0.5319148936170213,0
0.9945109780439122,0.07309486780715396,0.0121580547112462,0.088,0.2127659574468085,6
0.9965069860279441,0.39191290824261277,0.7142857142857143,0.8,0.5319148936170213,7
0.9975049900199601,0.4059097978227061,0.47112462006079026,0.936,0.5957446808510638,0
0.9910179640718563,0.7293934681181959,0.364741641337386,0.152,0.5319148936170213,0
0.998003992015968,0.2737169517884914,0.8297872340425532,0.176,0.5319148936170213,0
0.9960079840319361,0.9828926905132193,0.3161094224924012,0.736,0.5319148936170213,9
0.999001996007984,0.07776049766718507,0.2765957446808511,0.504,0.5319148936170213,0
0.9970059880239521,0.30171073094867806,0.7477203647416414,0.112,0.5319148936170213,8
0.9995009980039921,0.8584758942457231,0.44376899696048633,0.64,0.5319148936170213,0
0.9960079840319361,0.6982892690513219,0.4012158054711246,0.568,0.5319148936170213,0
0.9965069860279441,0.18818040435458788,0.790273556231003,0.392,0.9361702127659575,7
0.9965069860279441,0.05287713841368585,0.662613981762918,0.08,0.5319148936170213,8
0.9970059880239521,0.8367029548989113,0.0425531914893617,0.616,0.5319148936170213,0
0.9995009980039921,0.567651632970451,0.878419452887538,0.192,0.5319148936170213,3
0.9995009980039921,0.15396578538102643,0.8358662613981763,0.176,0.5319148936170213,0
0.9920159680638723,0.6065318818040435,0.6139817629179332,0.08,0.5319148936170213,7
0.999001996007984,0.5069984447900466,0.6200607902735562,0.224,0.5319148936170213,9
0.9930139720558883,0.5614307931570762,0.8966565349544073,0.264,0.3191489361702128,7
0.9970059880239521,0.8367029548989113,0.0425531914893617,0.616,0.5319148936170213,7
0.9950099800399201,0.6423017107309487,0.22796352583586627,0.112,0.5319148936170213,9
0.9985029940119761,0.6842923794712286,0.49544072948328266,0.232,0.5319148936170213,8
0.999001996007984,0.4261275272161742,0.23100303951367782,0.344,0.5319148936170213,8
0.999001996007984,0.30793157076205285,0.7112462006079028,0.744,0.5319148936170213,7
0.999001996007984,0.223950233281493,0.5258358662613982,0.64,0.5319148936170213,8
0.9970059880239521,0.8149300155520995,0.8662613981762918,0.344,0.8297872340425532,9
0.999001996007984,0.2643856920684292,0.45288753799392095,0.968,0.5319148936170213,0
0.9975049900199601,0.8600311041990669,0.3799392097264438,0.176,0.5319148936170213,0
0.9995009980039921,0.18973561430793157,0.8905775075987842,0.64,0.5319148936170213,0
0.9950099800399201,0.9455676516329704,0.182370820668693,0.176,0.5319148936170213,0
0.9920159680638723,0.911353032659409,0.331306990881459,0.464,0.5319148936170213,9
0.9970059880239521,0.9797822706065319,0.8814589665653495,0.68,0.2553191489361702,2
0.9950099800399201,0.536547433903577,0.06382978723404255,0.776,0.5319148936170213,0
0.9930139720558883,0.03265940902021773,0.9635258358662614,0.344,0.5319148936170213,0
0.9985029940119761,0.4774494556765163,0.46808510638297873,0.968,0.5319148936170213,10
0.9960079840319361,0.5754276827371695,0.6413373860182371,0.64,0.5319148936170213,0
0.998003992015968,0.47433903576982894,0.8632218844984803,0.96,0.5319148936170213,0
1.0,0.4105754276827372,0.8905775075987842,0.576,0.5319148936170213,0
0.999001996007984,0.8678071539657853,0.9240121580547113,0.08,0.5319148936170213,6
0.999001996007984,0.6858475894245724,0.49544072948328266,0.616,0.5319148936170213,0
0.9940119760479041,0.03732503888024884,0.3799392097264438,0.176,0.5319148936170213,0
0.9970059880239521,0.28149300155520995,0.3556231003039514,0.752,0.5319148936170213,10
0.9910179640718563,0.8880248833592534,0.015197568389057751,0.08,0.6170212765957447,0
